"text","text_en","cmp_code","eu_code"
"As a first step, in England we will deliver an extra two million NHS operations, scans, and appointments every year; that is 40,000 more appointments every week.",NA,"504",NA
"We will do this by incentivising staff to carry out additional appointments out of hours.",NA,"504",NA
"Labour will pool resources across neighbouring hospitals to introduce shared waiting lists to allow patients to be treated quicker.",NA,"504",NA
"Recognising the urgent need to bring down waiting lists, Labour will use spare capacity in the independent sector to ensure patients are diagnosed and treated more quickly.",NA,"504",NA
"DAME JULIE MOORE",NA,NA,NA
"Former CEO of Birmingham NHS Trust",NA,NA,NA
"""I’ve worked in the NHS for a long time and I remember how Labour, the party who created the NHS, transformed it to be the best-performing health system in the world.",NA,NA,NA
"It is heartbreaking to see its decline over the last 14 years.",NA,NA,NA
"It will be difficult but I believe that, under Keir Starmer, Labour’s plans, short and long term, will once again restore the NHS to deliver top-class health care for the people of this nation, reducing waiting lists and times and transforming it to be fit for the future.”",NA,NA,NA
"Getting the NHS back to working for patients means ending the workforce crisis across both health and social care.",NA,"504",NA
"When one in seven people in hospital do not need to be there, joint working is essential.",NA,"504",NA
"Labour will ensure the publication of regular, independent workforce planning, across health and social care.",NA,"504",NA
"We will deliver the NHS long-term workforce plan to train the staff we need to get patients seen on time.",NA,"504",NA
"We should all be able to trust that the NHS will be there for us when we need it, whether it is a GP appointment, an ambulance, or help at A&E.",NA,"504",NA
"Labour’s immediate priority on health will be to get a grip on the record waiting list",NA,"504",NA
"Too many patients have seen their treatment affected by strikes.",NA,"504",NA
"Labour will reset relations with NHS staff, moving away from the Conservatives’ failed approach.",NA,"305.1",NA
"Modernising the NHS",NA,"H",NA
"A system reliant on pagers and fax machines is not fit for this decade let alone the next.",NA,"504",NA
"Too many cancer deaths could have been prevented with earlier diagnosis.",NA,"504",NA
"The NHS has fewer diagnostic scanners per person than other countries, with many ageing machines operating for long after they should.",NA,"504",NA
"State of the art scanners with embedded AI are faster and more effective at finding smaller tumours, saving lives.",NA,"504",NA
"Therefore, Labour will introduce a new ‘Fit For the Future’ fund to double the number of CT and MRI scanners, allowing the NHS to catch cancer and other conditions earlier, saving lives.",NA,"504",NA
"It is also clear that NHS estates are in a state of disrepair after years of neglect.",NA,"504",NA
"Labour is therefore committed to delivering the New Hospitals Programme.",NA,"504",NA
"The revolution taking place in data and life sciences has the potential to transform our nation’s healthcare.",NA,"504",NA
"The Covid-19 pandemic showed how a strong mission-driven industrial strategy, involving government partnering with industry and academia, could turn the tide on a pandemic.",NA,"411",NA
"This is the approach we will take in government.",NA,"411",NA
"As part of Labour’s life sciences plan, we will develop an NHS innovation and adoption strategy in England.",NA,"504",NA
"This will include a plan for procurement, giving a clearer route to get products into the NHS,",NA,"504",NA
"coupled with reformed incentive structures to drive innovation and faster regulatory approval for new technology and medicines.",NA,"411",NA
"Drawing on the strength of our National Health Service, Labour will also maximise our potential to lead the world in clinical trials.",NA,"504",NA
"This means making the process more efficient and accessible, by speeding up recruitment",NA,"504",NA
"and giving more people a chance to participate through the NHS app.",NA,"504",NA
"This will mean putting Britain at the forefront of transforming treatment for dementia.",NA,"504",NA
"Power to patients",NA,"H",NA
"At the heart of every medical decision must be patients and their families.",NA,"504",NA
"Too many are not treated with the respect they deserve or given the information they need to adequately access services and navigate the system.",NA,"504",NA
"Labour will therefore transform the NHS app, putting patients in control of their own health to better manage their medicine, appointments, and health needs.",NA,"504",NA
"This will include giving performance information on local services, and notifications of vaccinations and health checks.",NA,"504",NA
"Patients will be able to see the medical guidelines for the treatment they should get, to hold health services to account and understand what their choices are.",NA,"504",NA
"Ensuring patient safety",NA,"H",NA
"Childbirth should not be something women fear or look back on with trauma.",NA,"504",NA
"Labour will ensure that trusts failing on maternity care are robustly supported into rapid improvement.",NA,"504",NA
"We will train thousands more midwives as part of the NHS Workforce Plan",NA,"504",NA
"and set an explicit target to close the Black and Asian maternal mortality gap.",NA,"503",NA
"Labour will digitise the Red Book record of children’s health, improving support for new families.",NA,"504",NA
"We will also enable vaccinations for babies and children as part of health visits.",NA,"504",NA
"So much of the treatment in the NHS is dependent on the effective administration of services.",NA,"504",NA
